index,symptom_name
1164,交叉性麻痹
1165,交感兴奋症状
1166,交感神经兴奋
1167,交感神经兴奋增高
1168,交感神经功能紊乱
1169,交感神经型颈椎病
1170,交感神经支配区发作性痛
1171,交感神经支配区持续性痛
1172,交感神经节投射区压痛
1173,交替脉
1174,交流障碍
1175,交锁征
1176,产后12周恢复正常
1177,产后出血
1178,产后无乳
1179,产后流血
1180,产后闭经
1181,产道损伤
1182,人字缝裂开
1183,人工性荨麻疹
1184,人格发育落后
1185,仅甲远端
1186,代偿头位
1187,代谢加快
1188,代谢性酸中毒
1189,代谢紊乱
1190,代谢紊乱表现
1191,以健手托住患侧前臂
1192,以内收内旋受限为主
1193,以剑突下及左上腹稍剧
1194,以右侧严重
1195,以后侧为主
1196,以背伸时明显
1197,以脐周为主，较剧，阵发性
1198,以足跟为甚
1199,仰卧减轻
1200,任何一眼注视时
1201,任何一眼注视时另一眼的斜视角度都一致
1202,休克
1203,休克时心搏出量减少
1204,休克昏迷
1205,休克症状
1206,休克表现
1207,休息后缓解
1208,休息差
1209,休息或改变体位
1210,休息时气促
1211,休息轻活动重
1212,会阴
1213,会阴不适
1214,会阴丘疹
1215,会阴刺痛
1216,会阴区压痛
1217,会阴区感觉障碍
1218,会阴区淤斑
1219,会阴区淤青
1220,会阴区畸形
1221,会阴区疼痛
1222,会阴区肿胀
1223,会阴区胀痛
1224,会阴区骨擦感
1225,会阴区骨擦音
1226,会阴区麻木
1227,会阴压痛
1228,会阴疼痛
1229,会阴痛
1230,会阴瘀斑
1231,会阴瘙痒
1232,会阴白斑
1233,会阴肿胀
1234,会阴胀痛
1235,会阴裂伤
1236,会阴部不适
1237,会阴部排气排便
1238,会阴部有膨胀
1239,会阴部有阻塞感
1240,会阴部畸形
1241,会阴部疼痛
1242,会阴部瘙痒
1243,会阴部肿块
1244,会阴部肿胀
1245,会阴部酸胀不适
1246,会阴部静脉曲张
1247,会阴酸痛
1248,会阴静脉曲张
1249,会阴麻木
1250,传导性耳聋
1251,传导束性感觉障碍
1252,传导阻滞
1253,传导障碍
1254,传染性单核细胞增多症
1255,传染性疣皮疹
1256,传染病脓痂疹
1257,伤口出血
1258,伤口化脓
1259,伤口周围存在捻发音
1260,伤口异味
1261,伤口异物嵌入
1262,伤口往往干陷无脓
1263,伤口愈合不良
1264,伤口渗液
1265,伤口渗血多
1266,伤口疼痛
1267,伤口瘀斑
1268,伤口突破深筋膜直达骨面
1269,伤口肿胀
1270,伤口长期不愈
1271,伤处疼痛
1272,伤处皮肤紫绀
1273,伤处肿胀
1274,伤寒面容
1275,伤感
1276,伤指断面相连的软组织少于断面总量的1/4
1277,伤指断面相连皮肤不超过周径的1/8
1278,伤指远端将发生坏死
1279,伤肢沉重
1280,伪膜
1281,伪足
1282,伴双足底、足跟部及腰部疼痛
1283,伴抽筋
1284,伴拇内收畸形
1285,伴有肌阵挛
1286,伴瘙痒
1287,伴肿硬，压痛
1288,伴腹部肿块
1289,伴视物模糊感
1290,伸侧受累
1291,伸小腿无力
1292,伸屈功能障碍
1293,伸手取物动作不协调
1294,伸指无力
1295,伸指活动无力
1296,伸直丢失30度
1297,伸直功能障碍
1298,伸直受限
1299,伸直弹响
1300,伸腱装置
1301,伸膝无异常
1302,伸膝时疼痛加重
1303,伸膝疼痛无力
1304,伸舌偏向同侧
1305,伸舌偏斜三联征
1306,伸舌受限
1307,伸舌稍偏
1308,伸长畸形
1309,伸颈仰头
1310,但淋巴结肿大
1311,但腱反射增强
1312,位于颞侧
1313,位置性低血压
1314,位置性头痛
1315,位置觉减退
1316,位置觉消失
1317,低 回声块影
1318,低位大耳的potter面容
1319,低位眼上睑下垂消失
1320,低位眼有上睑下垂
1321,低位肠梗阻
1322,低位颅神经受压
1323,低体温
1324,低出生体重
1325,低回声块影
1326,低回声结节
1327,低收缩压
1328,低比重尿
1329,低氧血症表现
1330,低温不耐受
1331,低烧
1332,低烧出虚汗
1333,低热
1334,低热盗汗
1335,低白蛋白血症
1336,低眼压
1337,低耳位
1338,低脂肪酸血症
1339,低血压
1340,低血压休克
1341,低血糖
1342,低血糖时无酮症
1343,低血钾
1344,低血钾性
1345,低视力
1346,低调舒张中晚期隆隆样杂音
1347,低酮性低血糖
1348,低酮血症
1349,低钙束臂征
1350,低钠
1351,低雌激素
1352,低颅压综合征
1353,体位性低血压
1354,体位性头晕
1355,体位性眩晕
1356,体位性肿胀
1357,体内性激素水平改变
1358,体内脂肪过度积聚
1359,体力下降
1360,体力受限
1361,体力活动受限
1362,体力消耗
1363,体力降低
1364,体型胖
1365,体型较高
1366,体弱乏力
1367,体形偏瘦
1368,体循环动脉栓塞
1369,体循环栓塞
1370,体循环淤血
1371,体循环缺血
1372,体循环静脉淤血
1373,体格发育落后
1374,体格智能发育正常
1375,体格检查
1376,体格矮小
1377,体检发现心脏向上向左推移
1378,体毛增多
1379,体毛少
1380,体毛异常
1381,体毛细软
1382,体毛缺失
1383,体温
1384,体温40℃
1385,体温≤37.8℃的发热
1386,体温上升
1387,体温下降
1388,体温不升
1389,体温低于正常
1390,体温升高
1391,体温升高迅速
1392,体温持续高热呈稽留热
1393,体温调节异常
1394,体温过低
1395,体温降低
1396,体温＞37.8℃的发热
1397,体虱形态
1398,体表开放伤口
1399,体表疼痛
1400,体象障碍
1401,体质量下降
1402,体重下降
1403,体重不增
1404,体重低
1405,体重减低
1406,体重减轻
1407,体重升高
1408,体重却较前下降
1409,体重增加
1410,体重增加差
1411,体重增加缓慢
1412,体重异常增加
1413,体重明显下降
1414,体重明显减轻
1415,体重略有减轻
1416,体重约下降五公斤
1417,体重较前下降
1418,体重进行性降低
1419,体重逐渐减轻
1420,体重降低
1421,体静脉压力增高
1422,体静脉淤血
1423,余肢体肌力Ⅴ级
1424,佝偻病
1425,佝偻病串珠
1426,供血不足
1427,侧凸畸形
1428,侧副韧带压痛
1429,侧发际线上移
1430,侧咽反射消失
1431,侧弯
1432,侧斜型歪鼻
1433,侧眼外斜
1434,侧面型凸
1435,侧面型明显凸
1436,侵及肌肉
1437,侵及软骨膜
1438,侵及骨骼
1439,侵犯翼腭窝出现顽固性神经痛
1440,侵犯骨骼
1441,侵蚀
1442,侵袭淋巴系统以外的器官
1443,侵袭角巩缘
1444,便不通
1445,便中带血
1446,便出蛔虫
1447,便后厚重感
1448,便失禁
1449,便急
1450,便意减少
1451,便意频繁
1452,便意（大便）
1453,便次频繁
1454,便秘
1455,便秘腹胀
1456,便血
1457,便频
1458,保留皮纹
1459,俯屈
1460,倒地上，呼叫时意识清
1461,倒睫
1462,倒睫溢泪
1463,倒酸水
1464,倦弱
1465,倦怠
1466,倦怠乏力
1467,倦怠无力发热
1468,假关节
1469,假关节形成
1470,假关节活动
1471,假复层纤毛柱状上皮
1472,假性下颌偏合
1473,假性下颌前突
1474,假性前房积脓
1475,假性反合
1476,假性性早熟
1477,假性肌肥大
1478,假性肥大
1479,假性骨折
1480,假膜
1481,假膜形成
1482,假膜脱落
1483,假面具状
1484,偏低
1485,偏侧动眼神经麻痹症状
1486,偏侧肢体无力
1487,偏侧肢体运动障碍
1488,偏侧肢体麻木
1489,偏侧视力下降
1490,偏侧面部麻木感
1491,偏头疼
1492,偏头痛
1493,偏头风
1494,偏斜
1495,偏斜眼
1496,偏瘫
1497,偏盲
1498,偏身感觉障碍
1499,偏颌畸形
1500,做怪相
1501,停止
1502,停止排便
1503,停止排便排气
1504,停止排气
1505,停止排气排便
1506,停止肛门排气排便
1507,停经
1508,停经后阴道流血
1509,停经泌乳
1510,停药后症状可消失
1511,停药血糖降低症状缓解
1512,停跳感
1513,健忘
1514,偶伴痛
1515,偶发性视物模糊
1516,偶尔周围有小的卫星病灶
1517,偶恶心
1518,偶有偏身感觉障碍
1519,偶有刷牙出血
1520,偶有恶心
1521,偶有血丝
1522,偶痒
1523,偶见唇腭裂
1524,僵直
1525,僵硬
1526,僵硬板滞
1527,儿童
1528,儿童生长发育迟缓
1529,儿童生长发育迟缓智力低下
1530,儿童第三发疹性疾病
1531,充血
1532,充血不明显
1533,充血发红
1534,充血圈
1535,充血干燥
1536,充血性
1537,充血性心力衰竭表现
1538,充血性心衰
1539,充血性红斑
1540,充血水肿
1541,充血的巩膜血管走行紊乱
1542,充血糜烂面
1543,先兆子痫
1544,先兆晕厥
1545,先后双眼受累
1546,先天下肢不等长
1547,先天发育异常
1548,先天性全口牙缺失
1549,先天性内斜视
1550,先天性单眼
1551,先天性双眼
1552,先天性发际线高
1553,先天性无肛门
1554,先天性无阴道
1555,先天性白内障
1556,先天性耳聋
1557,先天性色素痣
1558,先天性色素莫缺损
1559,先天性色觉障碍
1560,先天性视乳头发育异常
1561,先天性解剖异常
1562,先天畸形
1563,先天畸形致器官缺损
1564,先天骨骼畸形特别是拇指短小
1565,先锋头
1566,光刺激不能入眼
1567,光反射消失
1568,光反射迟钝
1569,光感
1570,光感受器功能不良
1571,光敏感
1572,光滑如镜面
1573,光照部位紫色
1574,光过敏
1575,免疫功能低下
1576,免疫功能减退
1577,免疫功能降低
1578,免疫异常
1579,免疫性基质型角膜炎
1580,免疫母细胞增生
1581,免疫球蛋白升高
1582,兔唇腭裂
1583,內眦移位
1584,全口多数牙先天性缺失
1585,全口牙≤30%的位点有附着丧失
1586,全口牙呈半透明的琥珀色
1587,全口牙大于30%位点有附着丧失
1588,全口龈缘乳头充血
1589,全层皮肤损伤
1590,全层缺损
1591,全层裂开
1592,全屈膝关节时膝后方疼痛
1593,全心衰竭
1594,全收缩期吹风样杂音
1595,全收缩期响亮杂音
1596,全收缩期杂音
1597,全收缩期震颤
1598,全瘫
1599,全腹压痛
1600,全腹压痛上腹部明显
1601,全腹反跳痛
1602,全腹呈板样
1603,全腹散在压痛
1604,全腹有浊音
1605,全腹疼痛
1606,全腹膨隆
1607,全腹轻压痛
1608,全腹轻度肌紧张
1609,"全腹部压
痛"
1610,全腹部压痛
1611,全腹部长鸣音消失
1612,全身、手掌、足底、多汗
1613,全身不适
1614,全身严重水疱
1615,全身中毒症
1616,全身乏力
1617,全身倦怠
1618,全身倦怠感
1619,全身僵直
1620,全身关节痛
1621,全身关节驰缓
1622,全身其他先天发育异常
1623,全身冷汗
1624,全身出血
1625,全身动脉粥样硬化性
1626,全身发热
1627,全身发疹
1628,全身器官浸润
1629,全身多关节功能屈伸活动均受限
1630,全身多出自发性出血
1631,全身多发骨痛
1632,全身多处皮肤擦伤
1633,全身多处皮肤浅咖啡色素斑
1634,全身多处自发性出血
1635,全身多处转移
1636,全身弥漫性潮红
1637,全身强直
1638,全身强直-阵挛
1639,全身急性炎症症状
1640,全身性乏力
1641,全身性抽搐
1642,全身性抽搐发作
1643,全身性毛发脱落
1644,全身性疾病
1645,全身性皮肤与黏膜出血
1646,全身播散
1647,全身散在分布红色，褐色皮疹
1648,全身无力
1649,全身毒血
1650,全身毛发都脱落
1651,全身水泡
1652,全身水肿
1653,全身泛发针尖大小光滑丘疹
1654,全身浮肿
1655,全身消瘦
1656,"全身淋巴结
肿大"
1657,全身淋巴结可肿大
1658,全身淋巴结肿大
1659,全身痒
1660,全身瘙痒
1661,全身瘫痪
1662,全身瘫软
1663,全身皮损
1664,全身皮疹
1665,全身皮肤变黑
1666,全身皮肤干燥
1667,全身皮肤改变
1668,全身皮肤散在褐色斑丘疹
1669,全身皮肤湿润
1670,全身粘液性水肿状
1671,全身紧束感
1672,全身红斑
1673,全身肌肉低
1674,全身肌肉关节酸痛
1675,全身肌肉抽搐
1676,全身肌肉收缩
1677,全身肌肉松弛
1678,全身肌肉酸痛
1679,全身肌肉骨骼疼痛
1680,全身角化
1681,全身起水泡
1682,全身酸痛
1683,全身酸胀不适
1684,全身震颠
1685,全身颤抖
1686,全身骨痛
1687,全身骨骼不同程度肥大
1688,全身骨骼肌肥大
1689,全身麻痹而死亡
1690,全身黄染
1691,全身黏膜皮肤紫癜
1692,全部头发脱落
1693,全部感觉消失
1694,全部的视野缺失
1695,全部眼外肌运动障碍
1696,全部面肌功能减弱
1697,全面发育迟缓
1698,全面强直
1699,全面强直-阵挛
1700,全面性热性惊厥
1701,全面性癫痫发作
1702,全面性肌阵挛
1703,全面性非热性惊厥
1704,共同偏视
1705,共济失调
1706,共济失调步态
1707,共鸣障碍
1708,关节不稳
1709,关节不稳定
1710,关节不能伸直
1711,关节交锁
1712,关节偏斜
1713,关节僵直
1714,关节僵硬
1715,关节内多量脓液
1716,关节内积脓
1717,关节出血
1718,关节功能受限不明显
1719,关节功能受限制
1720,关节功能障碍
1721,关节区弹响
1722,关节区肿块
1723,关节半脱位
1724,关节压痛
1725,关节发热
1726,关节发育畸形
1727,关节受累
1728,关节可穿出血样液体
1729,关节周围可有局限性压疼点
1730,关节周围炎症
1731,关节周围皮肤发红
1732,关节周围软组织
1733,关节周围钙化
1734,关节囊挛缩肩关节活动障碍
1735,关节囊滑膜肿胀
1736,关节外肿胀
1737,关节对称性僵直
1738,关节局部压痛
1739,关节局部发热
1740,关节屈伸受限
1741,关节屈曲
1742,关节屈曲挛缩
1743,关节弹响
1744,关节弹性固定
1745,关节强直
1746,关节挛缩
1747,关节挛缩呈对称性畸形
1748,关节挛缩畸形
1749,关节摩擦
1750,关节摩擦音
1751,关节改变
1752,关节无力
1753,关节活动功能障碍
1754,关节活动受限
1755,关节活动度下降
1756,关节活动度正常
1757,关节活动障碍
1758,关节液絮状
1759,关节游离体
1760,关节滑膜病变
1761,关节炎性病变
1762,关节热
1763,关节畸形
1764,关节疼
1765,关节疼痛
1766,关节疼痛肿胀
1767,关节病变
1768,关节痛
1769,关节盂空虚
1770,关节积液
1771,关节积血
1772,关节突退变
1773,关节粗大
1774,关节红
1775,关节红斑
1776,关节红肿
1777,关节绞锁
1778,关节肿
1779,关节肿大
1780,关节肿物
1781,关节肿痛
1782,关节肿胀
1783,关节背侧肿胀压痛
1784,关节脱位
1785,关节腔内积液
1786,关节腔出血
1787,关节腔积液
1788,关节血肿
1789,关节表现为肿胀
1790,关节软骨破坏
1791,关节软骨被溶解
1792,关节软骨面不受累
1793,关节过伸
1794,关节过度伸展
1795,关节过度弯曲
1796,关节运动障碍
1797,关节退行性变
1798,关节酸痛
1799,关节酸痛明显
1800,关节间隙
1801,关节间隙压痛
1802,关节间隙变窄
1803,关节骨固定融合
1804,兴奋
1805,兴趣丧失
1806,兴趣局限
1807,其他乳牙早失
1808,其他人闻到口腔异味
1809,其他原因在上肢形成瘢痕
1810,其他既往史
1811,其他畸形
1812,其他系统合并症状
1813,其他系统畸形
1814,其他脏器损害
1815,其他髓外器官浸润表现
1816,其它系统损害表现
1817,其支配组织功能丧失
1818,典型树胶肿结节软化坏死形成溃疡
1819,典型的乳头呈卵石样
1820,典型的核黄疸后遗症由四联症组成
1821,典型皮损
1822,典型皮疹
1823,典型结核溃疡
1824,内上方明显
1825,内下固视
1826,内侧开口感
1827,内侧足弓塌陷
1828,内侧韧带部位疼痛
1829,内倾型深覆合
1830,内出血
1831,内分泌代谢功能异常
1832,内分泌功能紊乱
1833,内分泌功能障碍
1834,内分泌失调
1835,内分泌异常
1836,内分泌损害
1837,内分泌改变
1838,内分泌病变
1839,内分泌紊乱
1840,内听道扩大
1841,内囊碎片
1842,内外生殖为幼稚女性型
1843,内外眦距离极短
1844,内外眦部眼睑缺损
1845,内外踝关节伸面暗紫红色扁平丘疹
1846,内外踝关节伸面红色扁平丘疹
1847,内心的不安定强迫患者移动
